listing_id,City,n_chars,n_reviews_concatenated
1016897737696632443,Hawaii,1158,3
1016909060903619623,Los Angeles,15891,60
1016954968955365101,San Francisco,347,1
1016963327337744641,Hawaii,4131,8
1016992665241422627,Hawaii,1410,4
1017000802372957307,San Francisco,879,1
1017005267894225971,Hawaii,1686,4
101702,Los Angeles,83781,220
1017048560566792304,Los Angeles,15637,70
1017069802157433628,Los Angeles,12076,58
1017092322470972213,Los Angeles,6764,26
1017206291946736077,New York,1865,4
1017371227341770502,San Francisco,625,2
1017372971820130623,Los Angeles,214,1
1017425851578871936,Los Angeles,254,1
1017437984161022216,Nashville,23924,91
1017439388869086466,Los Angeles,1978,5
10174662,New York,106848,329
1017481918451285477,Los Angeles,4521,21
1017489711054923275,Los Angeles,6816,22
1017525431178347380,Hawaii,14675,47
1017550250315173723,San Francisco,240,1
1017555600241043697,Los Angeles,3479,11
1017585485674201171,Hawaii,9745,28
1017608444805874024,San Francisco,920,4
1017620403179852266,Hawaii,11707,31
1017625816121861092,Los Angeles,818,3
1017630452255731938,Hawaii,22412,109
1017654443875917041,San Francisco,17760,69
10176863,Hawaii,26101,82
1017688997676524657,Los Angeles,30351,123
1017693631639860436,Los Angeles,12712,43
1017734344530145954,Hawaii,12161,49
1017808266031908613,Los Angeles,1429,6
10178910,Hawaii,98886,277
10179669,Los Angeles,1825,7
10179865,Los Angeles,84875,359
1017999621130128100,San Francisco,476,1
1018042935230242018,New York,29232,88
1018067666641156615,Los Angeles,14700,54
1018139408547534467,Nashville,13593,59
1018144503306407962,Hawaii,335,1
1018172125925804168,Los Angeles,8754,44
1018188430429687589,Los Angeles,20664,83
1018207960570644278,Los Angeles,14377,80
1018220369851537947,Los Angeles,415,2
1018224159461355882,Los Angeles,8016,33
1018231842058487220,Nashville,21499,88
1018234206581391364,Hawaii,2274,5
1018280359573876973,New York,16764,54
1018283922189943483,Los Angeles,14884,66
1018303406343803608,Hawaii,6675,20
1018307837170400703,Hawaii,7132,24
10183177,New York,6670,13
1018341733463973530,San Francisco,1829,5
1018395302397852093,Los Angeles,6463,29
1018396110682644770,Los Angeles,188,3
1018415501602492002,Hawaii,13079,54
1018426,San Francisco,49774,115
1018472419894172405,Los Angeles,4477,30
1018472424080060757,Los Angeles,1071,7
1018558544829925666,Los Angeles,28205,111
1018621838995251978,New York,583,2
1018754648366615456,San Francisco,91,1
1018758022238172072,Nashville,33112,133
1018771987843520425,New York,14249,44
1018772109920783449,Los Angeles,24539,118
1018773213536664598,Los Angeles,1270,5
1018775022492642263,Nashville,1819,8
1018783401784095921,San Francisco,243,1
1018791925951710727,San Francisco,277,1
1018806314810839720,New York,1907,3
1018862217916845205,Los Angeles,15049,87
10188751,Hawaii,1114,6
1018896545155637079,New York,8253,25
1018903382968365034,Hawaii,466,3
1018903445666826262,San Francisco,779,3
1018906047752443828,Hawaii,11054,28
1018931951488628475,Los Angeles,475,2
1018933040911584133,New York,2214,5
1018935,Hawaii,15885,36
1018939567295933508,Hawaii,20022,45
1018951545238681607,San Francisco,13277,54
1018958212393469650,Los Angeles,11281,43
1018993602087127517,Hawaii,2224,8
1018994351772627655,New York,1555,9
1019006094924036552,Hawaii,1475,5
1019006854583858258,Los Angeles,1191,3
1019022057553511106,San Francisco,13341,48
1019034446924986913,Los Angeles,245,1
1019034699346706944,Hawaii,14086,38
1019034750609790729,Hawaii,15252,42
1019040163972417818,Los Angeles,2247,9
1019051,Hawaii,18016,55
1019087620954111889,Hawaii,3042,11
1019091036096678857,New York,11059,57
1019091198106332113,Los Angeles,18274,71
1019097075687366555,Los Angeles,4248,15
1019132497896720716,Hawaii,12529,41
1019138893198705062,San Francisco,222,3
1019159620348881676,Hawaii,2248,8
1019233715920401136,Los Angeles,1244,8
1019233737893437727,Hawaii,23961,65
1019262892323702903,New York,69,1
10192662,Hawaii,10293,26
1019267372419400006,Los Angeles,35178,163
1019295417672953879,San Francisco,432,4
1019317447021748421,San Francisco,365,2
1019334756479300008,San Francisco,460,1
1019417,Los Angeles,727,2
1019429690426278080,New York,11090,56
1019465,Hawaii,20178,62
1019492582437622078,Hawaii,222,1
1019517452277717961,Hawaii,347,1
10195383,Los Angeles,125448,400
1019554505167865654,New York,1003,2
1019555688811540774,Los Angeles,3200,17
1019583534996239620,Los Angeles,2507,15
1019585668829442554,New York,18291,65
1019599833800020050,Hawaii,1229,3
1019600619252516523,Nashville,20274,83
1019603676839255332,Hawaii,1248,2
1019618568571379980,New York,4194,22
1019628380445071675,Los Angeles,414,2
1019629533271481308,New York,12041,40
1019640095376235782,New York,13017,51
1019645060934557521,New York,15567,63
1019653865784274979,New York,20103,85
1019655761492242468,Los Angeles,1689,5
1019656076202958089,Los Angeles,3161,19
1019663721950569974,New York,13734,47
1019669442417218063,Hawaii,3532,10
1019673996043102720,Los Angeles,248,1
1019679150568800536,Los Angeles,151,1
1019679775919640933,New York,12439,37
1019684071521159067,Hawaii,57,1
1019697327969963359,Hawaii,16271,63
1019700356152080364,New York,7624,31
1019707537917309945,New York,9814,33
1019716240581980266,New York,9491,38
1019720628472155850,New York,20940,90
1019725049851774153,Hawaii,12225,49
1019734849994978151,Los Angeles,755,6
1019747559445567497,Hawaii,11527,44
1019749368071317634,Los Angeles,12695,84
1019763652721862263,San Francisco,1336,6
1019769366632001600,Los Angeles,16535,105
1019783210726896643,New York,949,4
1019786108231840624,San Francisco,2428,6
1019805496575066331,San Francisco,1981,2
1019808149250380393,San Francisco,1387,7
1019812697881424207,Los Angeles,209,2
1019813032573640009,Hawaii,18895,77
1019853333094806203,Hawaii,132,2
1019857554567740116,San Francisco,761,3
1019859115556869231,Hawaii,894,1
1019866570400320753,San Francisco,871,2
1019872282211033174,Hawaii,15999,57
10199699,New York,3040,14
1019976874863390781,San Francisco,343,3
1019991888439911169,Los Angeles,18702,92
1020075768648183948,San Francisco,44,1
1020085642199407509,San Francisco,176,1
1020183849893281035,Hawaii,90,1
1020198342201293562,San Francisco,345,1
1020233052636191391,Los Angeles,13942,74
1020238807362460254,New York,704,2
1020244544008637588,Hawaii,3476,19
1020245383930156774,Nashville,7732,31
1020248655826429602,Hawaii,1468,7
1020278510406640811,Hawaii,813,4
1020281230996295421,Los Angeles,11319,45
1020300158158437597,Hawaii,9134,44
1020302460310493937,New York,26656,113
1020325080427729176,New York,19631,91
1020325288135936571,Hawaii,4019,18
1020326699048999294,Los Angeles,4835,29
1020329059470582966,San Francisco,1392,5
1020330052997407878,Los Angeles,239,1
1020340862401523912,New York,166,1
1020357075588509390,Hawaii,2911,3
1020362699684315286,Hawaii,52,1
1020371938228282056,Los Angeles,13160,57
1020389076852989677,Los Angeles,11583,43
1020419004390501898,Los Angeles,4391,17
1020464068086058477,San Francisco,749,4
1020475164708609413,Los Angeles,6282,14
1020478853748196543,San Francisco,1312,4
1020484132051495575,Hawaii,1697,5
1020484145611915777,San Francisco,4317,13
1020497005009922654,Los Angeles,1144,4
10205130,New York,18739,82
1020513197367229231,Los Angeles,2925,14
1020522508574112549,San Francisco,24046,113
1020527003634961171,San Francisco,1161,3
1020529159301980053,Hawaii,3045,13
1020533046114817657,San Francisco,853,4
1020547733825360017,San Francisco,124,1
1020547986384859835,Hawaii,18839,55
1020590679834597425,Los Angeles,249,1
1020595946254564276,Nashville,1768,3
10206274,Los Angeles,46551,186
1020660300348971167,New York,9876,51
1020667845783836184,Los Angeles,2208,9
1020699947012406160,Los Angeles,1299,5
10207451,New York,1022,6
1020791994438857141,Los Angeles,230,2
1020916691159153977,Hawaii,3632,18
1020929853206451639,Nashville,18740,88
1020943162578398269,Hawaii,970,1
1020963208113789228,Los Angeles,11342,48
1020972300115027645,Hawaii,110,1
1020986514694827074,Nashville,10210,31
1020988217244151451,San Francisco,4580,18
10209973,New York,2697,8
1020999366287921358,Hawaii,4198,12
1021010229409461460,New York,732,1
1021012798386727823,Hawaii,10774,33
1021013444959094279,New York,705,2
1021014944535778418,New York,15841,46
1021016864155006010,New York,735,3
1021027858055889487,New York,2979,6
1021058414334865193,Los Angeles,141,1
1021065797519433904,Nashville,22146,74
1021082790281220590,Hawaii,13861,72
1021130701881035712,Nashville,1467,6
1021141553203663998,Los Angeles,1058,5
1021142517851974825,Nashville,8809,38
1021144043075429073,Nashville,10136,47
1021150772357840142,Nashville,6893,30
1021167820214545600,New York,13893,45
1021178446533533636,Hawaii,4912,20
1021190053750868353,Hawaii,20950,52
1021207986979110552,San Francisco,907,3
1021210161185660454,Los Angeles,2612,14
10212305,Hawaii,26699,94
1021236823821951316,Hawaii,11131,42
1021252635915934725,Hawaii,405,4
1021252737509415922,Hawaii,3097,20
1021268288581376217,Hawaii,1568,5
1021268561916929765,Hawaii,3548,14
1021269752865935866,Hawaii,17206,85
1021281242948212518,Hawaii,5324,16
1021282517510227518,Los Angeles,1881,5
1021308059635993583,Los Angeles,5167,24
1021359711470767186,Los Angeles,5755,41
1021407483927928719,Hawaii,20462,59
1021411619853888657,San Francisco,9985,28
1021428023012577997,Nashville,3416,18
1021444819253264891,Los Angeles,6206,26
1021450459229118354,Hawaii,1040,4
1021628928305609941,New York,12888,45
1021642626277290637,Los Angeles,32052,137
1021651469890695766,Hawaii,562,3
1021654813949976216,Los Angeles,10490,43
1021664170280704845,Los Angeles,21071,86
1021667303451372828,Los Angeles,44253,213
1021670601881825798,Los Angeles,123717,618
1021671515623364753,New York,13874,62
1021672664911471295,Los Angeles,35984,164
1021689015744356591,Los Angeles,4241,15
1021714298678664641,Nashville,8341,45
1021725640792380276,New York,16849,86
1021738415510509168,New York,16537,49
1021741411701351563,Nashville,41723,170
1021772550827128957,New York,772,1
1021792587329330242,Nashville,9467,34
10217927,Hawaii,130011,430
1021795027129519640,Hawaii,24984,100
1021820,Los Angeles,39057,148
1021833581287551891,Nashville,5751,25
1021840266207772034,Los Angeles,1019,6
1021866067411223109,Hawaii,256,1
1021889551316408118,Los Angeles,257,1
1021896812531814188,Los Angeles,18644,75
1021931174921485011,Los Angeles,6573,33
1021935891937176291,Los Angeles,8111,42
1021942918157450599,Los Angeles,383,2
1021950121967174724,Nashville,37327,184
1021965378817390715,New York,25516,130
1022009956978973027,Nashville,15317,68
1022071199070824208,Los Angeles,2968,8
1022109512813817072,Hawaii,1113,3
1022147975342685300,Los Angeles,15081,54
1022198068763572318,Los Angeles,4534,19
1022311659837669027,New York,5557,26
1022469759872761595,Hawaii,7151,29
1022543003646050883,Los Angeles,320,1
1022554937508897315,Hawaii,831,2
1022570041168235900,New York,2478,8
1022576518543638705,Los Angeles,108,1
1022591116921696053,Hawaii,563,1
1022665111287723289,Hawaii,4611,12
1022706656688599598,Hawaii,6859,18
10227655,San Francisco,26366,69
1022781409610851702,Los Angeles,9421,37
10228617,Los Angeles,3826,18
1022874295745998352,San Francisco,9512,40
1023157172581342378,New York,15408,43
1023168045825060857,New York,972,1
1023175288014275999,Hawaii,2821,11
1023217193073924094,Los Angeles,476,3
1023284107526996225,New York,765,4
1023288738620489461,Hawaii,195,1
1023307480793588649,New York,11910,49
1023307553893225309,San Francisco,240,2
1023330469118538825,Los Angeles,19447,65
1023330848930751542,Hawaii,27937,109
1023365193764997943,Los Angeles,570,5
1023366048661171389,Hawaii,935,3
1023394684071927777,Hawaii,7226,20
1023404509158830051,Hawaii,24439,67
1023413536083702174,Hawaii,640,2
1023417053729543490,New York,13722,68
1023435306008693697,Los Angeles,990,1
1023482822910013126,San Francisco,583,2
10234851,Nashville,39689,129
1023494946501931856,New York,6738,36
1023500902948498040,New York,19403,95
1023505747100753005,New York,7762,44
1023515536841635767,Los Angeles,2294,9
1023529,New York,55898,203
1023535444505246994,Hawaii,30784,76
1023545615496528790,Los Angeles,7986,33
1023555479605761306,New York,10366,54
1023583246775714004,Los Angeles,9921,42
1023702,Los Angeles,35882,101
1023765160868287919,New York,817,1
1023852772552357244,New York,824,2
1023859305815064970,New York,233,2
1023860576551144172,New York,12326,43
1023886743276694211,Los Angeles,9179,32
1023923295746683913,Los Angeles,5067,29
1023930823187621877,Los Angeles,6493,22
1023934870355952954,Los Angeles,4048,18
1023952823422516848,Los Angeles,414,2
1023953229266849781,San Francisco,7200,24
1023977999496998260,Los Angeles,14275,87
1023987594242472751,Los Angeles,2841,16
1023998013777831368,Los Angeles,17409,59
1024002035685879161,Los Angeles,512,3
1024012992970760288,Hawaii,4734,18
1024017143657928298,Los Angeles,810,2
1024034007043942377,Los Angeles,5677,29
1024046024450319524,New York,3312,10
1024049892566715092,Los Angeles,15172,80
1024050529326631938,Los Angeles,223,1
1024055571982087214,Los Angeles,17757,62
1024087554687751418,Los Angeles,15774,67
1024089963874258386,Hawaii,6270,23
1024106675817017174,Los Angeles,7305,39
1024115021102602134,Hawaii,19807,71
1024123101595665152,Los Angeles,203,2
1024130474508448806,Hawaii,17168,80
1024147273934095579,Hawaii,1999,6
1024151976074225946,Los Angeles,335,3
1024165695755829305,Los Angeles,8896,44
1024176538397777270,Los Angeles,25109,103
1024181019830400702,Los Angeles,13408,71
1024194554509336181,Los Angeles,1824,4
1024202906626583055,Hawaii,9649,32
1024218171809513483,New York,2493,8
1024237069916639546,Los Angeles,9645,53
1024288121840713405,Los Angeles,636,5
10243039,New York,2254,11
1024325781317907514,New York,166,1
1024332576585147423,Los Angeles,18135,103
1024354418035965982,Hawaii,15235,58
1024368847881168384,Los Angeles,3535,10
10243895,New York,37640,93
10244800,Los Angeles,14957,54
1024541814829298647,Los Angeles,197,2
1024603235202612986,New York,7804,28
1024611102410531795,New York,26877,115
1024647,New York,1536,3
1024651153286740045,Hawaii,67,1
1024651572430579396,Nashville,7889,29
1024680607018889708,Los Angeles,181,2
1024704982889783066,Hawaii,4661,21
10247089,Los Angeles,19238,71
1024713511174952435,Los Angeles,290,2
1024720916627180373,Los Angeles,978,1
1024729472325297031,San Francisco,9998,40
1024730982697522642,Nashville,10836,44
1024745603591183941,Hawaii,11970,51
1024751769147126298,Hawaii,23301,66
1024755875429155314,San Francisco,24480,93
1024796434648624944,Los Angeles,591,3
1024825444447674626,New York,13608,45
1024830600054824762,New York,2446,6
1024843720985336527,Hawaii,4590,14
10248444,Hawaii,115403,393
1024859874064719715,Hawaii,1135,4
1024870813905565034,Los Angeles,324,1
1024901978431415487,Los Angeles,20699,82
1024917508180221475,Los Angeles,1268,3
1024955941268810865,Los Angeles,4517,18
1024974485982352326,New York,6764,37
1024987512193529219,Los Angeles,20553,82
10249993,Hawaii,206579,406
1025026416481257890,New York,12561,52
1025028728015725192,Hawaii,4421,21
1025062887402543164,San Francisco,28780,119
10250962,Hawaii,8999,24
10251082,New York,116835,372
1025111,Los Angeles,13340,30
1025138585189360421,Hawaii,20994,61
1025161,Los Angeles,248353,976
1025178345911993468,Nashville,7093,25
1025196908687141792,New York,23474,82
1025205560340236809,Hawaii,14541,30
1025220114781211030,Hawaii,11603,45
10252394,Los Angeles,11208,67
1025276529065060825,New York,700,3
1025313635554997991,New York,15739,44
10253159,New York,16282,63
1025361914984992126,New York,4805,26
1025373109303192336,Hawaii,6999,25
1025424243538257181,New York,2959,17
1025428559288303389,Nashville,16719,78
1025463857264483347,Los Angeles,4168,25
1025464464298363878,Los Angeles,8998,35
1025467967380141640,Los Angeles,1633,5
1025483909997450783,Los Angeles,10595,28
1025499912807735984,Los Angeles,13367,42
1025503767931821645,Los Angeles,9991,31
1025516208935028105,Hawaii,3102,12
1025518521133640713,Los Angeles,1458,4
1025526575005846178,Hawaii,1993,11
1025528251442643359,Hawaii,3502,6
10255514,Los Angeles,11476,43
1025557680084714153,Hawaii,12732,42
1025562306847191878,New York,30242,129
1025573203693859174,Los Angeles,282,1
1025578352742243752,San Francisco,1600,5
1025583813828432149,Nashville,28620,112
1025606214551789622,Los Angeles,323,1
1025619359761604538,San Francisco,4282,18
1025625826638548600,Los Angeles,12085,65
1025637254050482692,Hawaii,6858,26
1025638683630687654,Los Angeles,182,2
1025638843656202802,Hawaii,11731,53
1025666312048448890,New York,2191,8
1025674753621522316,New York,20244,77
1025676647791572257,Hawaii,14972,48
1025684820699349453,Los Angeles,10231,43
1025699381329535445,Los Angeles,12619,51
1025723260333415540,San Francisco,1455,4
1025726666345235492,Los Angeles,8367,24
